timestamp,node_id,counter,soil_pct,rssi,missing_packets,payload_bytes,decision_latency_ms,jitter_ms,cpu_percent,ram_percent
1772240923.3432803,node1,71,64,-56,0,47,130.4531,0.5121,0.0,3.6
1772240942.7641532,node1,73,64,-56,1,48,129.7851,0.668,0.0,3.6
1772240946.7780786,node2,16,89,-38,1,47,129.7824,0.2272,0.0,3.6
1772240953.0307527,node1,74,64,-57,0,48,130.5723,0.7873,0.0,3.5
1772240960.6332328,node2,17,89,-46,0,47,128.7422,1.0402,0.0,3.5
1772240961.781161,node1,75,65,-56,0,48,129.874,0.6983,0.0,3.6
1772240971.4264176,node1,76,65,-56,0,48,129.7686,0.1054,0.0,3.5
1772240974.265704,node2,18,89,-45,0,47,129.7638,1.0216,0.0,3.5
1772240981.0904274,node1,77,64,-57,0,48,129.7462,0.0224,0.0,3.5
1772240985.4281178,node2,19,89,-47,0,47,129.4863,0.2775,0.0,3.5
1772240989.5028143,node1,78,65,-55,0,48,129.9295,0.1833,0.1,3.5
1772240997.754459,node2,20,89,-48,0,48,127.6474,1.8389,0.0,3.5
1772241000.0799985,node1,79,64,-55,0,48,129.7586,0.1709,0.0,3.5
1772241009.032653,node2,21,89,-47,0,48,129.5903,1.9429,0.0,3.5
1772241010.2947385,node1,80,65,-55,0,48,129.2243,0.5343,0.0,3.5
1772241018.4578888,node1,81,64,-55,0,48,129.9055,0.6812,0.0,3.5
1772241020.2731757,node2,22,89,-47,0,48,129.7545,0.1643,0.1,3.5
1772241027.062274,node1,82,64,-54,0,48,129.844,0.0615,0.2,3.7
1772241031.781285,node2,23,89,-48,0,48,129.0917,0.6628,0.0,3.8
1772241035.6709793,node1,83,64,-55,0,48,131.3179,1.4739,0.1,3.7
1772241043.908686,node2,24,89,-47,0,48,129.7395,0.6478,0.0,3.6
1772241046.0702424,node1,84,64,-54,0,48,129.6175,1.7004,0.1,3.6
1772241054.3988082,node1,85,64,-55,0,48,129.5967,0.0207,0.0,3.5
1772241057.2480233,node2,25,89,-47,0,48,129.6625,0.077,0.0,3.5
1772241063.9098134,node1,86,64,-57,0,48,127.4889,2.1079,0.0,3.5
1772241073.780299,node1,87,64,-59,0,48,130.1315,2.6426,0.0,3.5
1772241082.1279073,node2,27,89,-47,1,48,130.115,0.4525,0.0,3.5
1772241091.5967348,node1,89,65,-64,1,48,130.3089,0.1774,0.0,3.5
1772241094.1423552,node2,28,89,-47,0,48,129.9958,0.1192,0.0,3.5
1772241100.7269053,node1,90,65,-54,0,48,129.6778,0.6311,0.0,3.5
1772241106.5942187,node2,29,89,-46,0,48,129.7078,0.288,0.0,3.5
1772241111.4153368,node1,91,65,-53,0,48,134.1641,4.4863,0.1,3.5
1772241118.6362317,node2,30,89,-47,0,48,129.6868,0.021,0.0,3.5
1772241119.885795,node1,92,65,-52,0,48,130.0802,4.0839,0.2,3.5
1772241128.322228,node1,93,65,-53,0,48,129.0302,1.05,0.0,3.5
1772241130.4053168,node2,31,89,-47,0,48,128.7766,0.9103,0.0,3.5
1772241138.3174086,node1,94,65,-55,0,48,129.0646,0.0343,0.0,3.5
1772241143.9021354,node2,32,89,-47,0,48,129.7476,0.9711,0.0,3.5
1772241148.7262669,node1,95,65,-55,0,48,129.8013,0.7367,0.0,3.5
1772241157.7152383,node2,33,89,-47,0,48,130.1975,0.4499,0.0,3.5
1772241159.411394,node1,96,65,-52,0,48,129.7185,0.0827,0.1,3.5
1772241168.9217424,node1,97,65,-53,0,48,129.6353,0.0832,0.0,3.5
1772241171.5322628,node2,34,89,-47,0,48,129.9493,0.2482,0.1,3.5
1772241178.9486144,node1,98,65,-54,0,48,129.8041,0.1688,0.0,3.5
1772241184.780852,node2,35,89,-47,0,48,129.847,0.1023,0.1,3.5
1772241188.9557061,node1,99,64,-65,0,48,129.8201,0.016,0.1,3.5
1772241197.6529083,node2,36,89,-39,0,47,129.9114,0.0644,0.1,3.5
1772241205.9555442,node1,101,65,-52,1,49,127.6639,2.1563,0.1,3.6
1772241210.5454137,node2,37,89,-48,0,48,130.3494,0.438,0.2,3.5
1772241215.3430014,node1,102,65,-56,0,49,129.652,1.9882,0.1,3.6
1772241223.1695094,node2,38,89,-49,0,48,130.0981,0.2513,0.1,3.5
1772241224.1128592,node1,103,66,-56,0,49,130.0571,0.4051,0.0,3.5
1772241233.7807004,node1,104,66,-56,0,49,130.3663,0.3092,0.0,3.5
1772241235.8123407,node2,39,89,-48,0,48,129.776,0.3221,0.1,3.5
1772241242.2367918,node1,105,65,-55,0,49,129.3144,1.0519,0.0,3.5
1772241247.7505968,node2,40,89,-48,0,48,130.542,0.766,0.1,3.5
1772241251.9067862,node1,106,66,-55,0,49,129.9036,0.5891,0.0,3.5
1772241259.7804344,node2,41,89,-48,0,48,128.9685,1.5736,0.0,3.5
1772241260.9039516,node1,107,65,-54,0,49,130.4588,0.5553,0.0,3.5
1772241271.6578104,node1,108,66,-60,0,49,129.7259,0.7329,0.0,3.5
1772241273.3125882,node2,42,89,-49,0,48,129.8168,0.8483,0.0,3.5
1772241282.2176301,node1,109,66,-58,0,49,129.5798,0.1462,0.1,3.5
1772241286.3699484,node2,43,89,-49,0,48,129.848,0.0312,0.0,3.5
1772241291.6925623,node1,110,66,-58,0,49,129.6151,0.0353,0.0,3.5
1772241298.884059,node2,44,89,-49,0,48,130.4436,0.5956,0.1,3.5
1772241301.8255048,node1,111,66,-58,0,49,130.0297,0.4146,0.0,3.5
1772241310.4729822,node2,45,89,-48,0,48,129.837,0.6065,0.0,3.6
1772241312.6421282,node1,112,66,-57,0,49,128.8371,1.1926,0.0,3.5
1772241320.784391,node1,113,67,-58,0,49,129.8432,1.0061,0.0,3.5
1772241324.41964,node2,46,89,-48,0,48,130.2581,0.421,0.1,3.6
1772241331.3441877,node1,114,66,-57,0,48,129.9131,0.0699,0.0,3.5
1772241338.300527,node2,47,89,-49,0,48,129.8189,0.4392,0.0,3.5
1772241341.342238,node1,115,66,-57,0,48,129.8838,0.0293,0.0,3.5
1772241351.520893,node2,48,89,-40,0,47,129.7877,0.0312,0.0,3.5
1772241359.8032749,node1,117,66,-57,1,48,129.8068,0.077,0.0,3.5
1772241364.935505,node2,49,89,-48,0,48,129.8535,0.0658,0.0,3.5
1772241370.2535691,node1,118,66,-58,0,48,129.7309,0.0758,0.0,3.6
1772241376.9598963,node2,50,89,-48,0,48,129.7178,0.1357,0.0,3.6
1772241379.91214,node1,119,67,-57,0,48,129.8239,0.093,0.0,3.6
1772241388.3049648,node1,120,66,-57,0,48,129.5109,0.313,0.0,3.5
1772241390.6919847,node2,51,89,-48,0,48,129.8811,0.1633,0.0,3.5
1772241398.3843932,node1,121,66,-57,0,48,129.5302,0.0193,0.0,3.5
1772241403.628347,node2,52,89,-49,0,48,130.0225,0.1414,0.0,3.5
1772241407.6624017,node1,122,66,-57,0,48,129.8177,0.2875,0.1,3.5
1772241414.7937322,node2,53,89,-49,0,48,129.823,0.1996,0.0,3.5
1772241415.6669867,node1,123,66,-57,0,49,129.7851,0.0327,0.0,3.5
1772241424.362695,node1,124,66,-57,0,48,129.7879,0.0029,0.1,3.8
1772241428.2225208,node2,54,89,-48,0,48,129.2605,0.5624,0.0,3.8
1772241433.967496,node1,125,68,-57,0,49,129.7371,0.0508,0.0,3.7
1772241440.2131429,node2,55,89,-48,0,48,130.1782,0.9177,0.0,3.6
1772241442.802547,node1,126,67,-58,0,49,129.8492,0.1121,0.0,3.6
1772241452.22076,node2,56,89,-48,0,48,130.1029,0.0753,0.0,3.6
1772241453.2356336,node1,127,67,-57,0,48,130.1849,0.3357,0.0,3.6
1772241461.6279583,node1,128,66,-57,0,48,129.9708,0.2141,0.0,3.6
1772241464.3860135,node2,57,89,-49,0,48,130.0013,0.1016,0.0,3.6
1772241471.5621212,node1,129,67,-57,0,49,129.5519,0.4189,0.0,3.5
1772241478.3562446,node2,58,89,-49,0,48,129.8566,0.1447,0.0,3.5
1772241481.3202384,node1,130,67,-57,0,48,130.445,0.8931,0.1,3.5
1772241489.7360752,node2,59,89,-49,0,48,129.776,0.0806,0.0,3.5
1772241490.0409405,node1,131,67,-57,0,48,129.8532,0.5918,0.0,3.5
1772241499.390877,node1,132,66,-58,0,49,129.179,0.6742,0.0,3.5
1772241501.4727502,node2,60,89,-49,0,48,129.7402,0.0358,0.0,3.5
1772241508.862348,node1,133,68,-57,0,48,131.954,2.775,0.0,3.5
1772241512.824789,node2,61,89,-49,0,48,130.1889,0.4487,0.0,3.5
1772241518.9122252,node1,134,66,-58,0,48,129.4856,2.4683,0.0,3.5
1772241526.7919314,node2,62,89,-48,0,48,129.9069,0.282,0.1,3.5
1772241527.5765123,node1,135,67,-57,0,48,129.7333,0.2477,0.0,3.5
1772241536.535794,node1,136,67,-57,0,48,129.9534,0.2201,0.0,3.5
1772241540.272778,node2,63,89,-49,0,48,130.2106,0.3037,0.1,3.5
1772241545.210008,node1,137,68,-58,0,49,130.0094,0.056,0.0,3.5
1772241551.9840362,node2,64,89,-49,0,48,131.9785,1.7679,0.0,3.5
1772241553.6881528,node1,138,67,-58,0,48,130.8389,0.8295,0.0,3.5
1772241563.5700288,node2,65,89,-48,0,48,131.9437,0.0348,0.1,3.7
1772241564.6248946,node1,139,66,-57,0,49,131.7847,0.9458,0.0,3.7
1772241585.6942482,node1,141,67,-53,1,48,132.0806,0.2959,0.0,3.5
1772241586.7441857,node2,67,89,-48,1,48,131.8617,0.082,0.0,3.5
1772241594.5774322,node1,142,67,-58,0,48,132.278,0.1974,0.0,3.5
1772241600.0687637,node2,68,89,-49,0,48,131.9468,0.0851,0.0,3.5
1772241602.989491,node1,143,67,-57,0,48,131.9118,0.3662,0.0,3.5
1772241611.4152205,node2,69,89,-49,0,48,131.5956,0.3512,0.0,3.5
1772241612.5525088,node1,144,67,-57,0,48,135.3023,3.3906,0.0,3.5
1772241622.0076976,node1,145,67,-57,0,49,132.7524,2.5499,0.0,3.5
1772241623.8302407,node2,70,89,-48,0,48,132.1735,0.5779,0.0,3.5
1772241631.312921,node1,146,67,-57,0,48,131.5436,1.2088,0.0,3.5
1772241635.0354476,node2,71,89,-49,0,48,131.5806,0.5929,0.1,3.5
1772241640.6128378,node1,147,67,-57,0,48,132.0446,0.5009,0.0,3.5
1772241646.46369,node2,72,89,-48,0,48,132.1623,0.5817,0.0,3.5
1772241649.9140177,node1,148,67,-57,0,48,132.6396,0.5951,0.0,3.5
1772241659.0202434,node2,73,89,-48,0,48,131.9113,0.2511,0.0,3.5
1772241660.381434,node1,149,67,-57,0,48,131.871,0.7687,0.4,3.5
1772241670.8754685,node1,150,67,-57,0,48,132.9203,1.0493,0.0,3.5
1772241672.6053147,node2,74,89,-49,0,48,131.6605,0.2508,0.0,3.5
1772241681.691796,node1,151,66,-57,0,48,132.4162,0.504,0.0,3.5
1772241685.6788821,node2,75,89,-48,0,48,132.499,0.8385,0.0,3.5
1772241691.0285187,node1,152,66,-57,0,48,131.1984,1.2178,0.0,3.6
1772241700.6197207,node1,153,66,-53,0,48,131.9175,0.7191,0.0,3.6
1772241709.9390025,node1,154,67,-58,0,48,131.6605,0.257,0.0,3.5
1772241712.2780795,node2,77,89,-48,1,48,131.9079,0.591,0.0,3.5
1772241720.683162,node1,155,67,-57,0,48,132.0553,0.3948,0.0,3.5
1772241725.5976715,node2,78,89,-49,0,48,132.2365,0.3285,0.1,3.5
1772241728.9509945,node1,156,67,-57,0,48,137.6462,5.5909,0.0,3.5
1772241737.087861,node2,79,89,-49,0,48,131.8183,0.4182,0.0,3.5
1772241739.237517,node1,157,67,-57,0,48,132.0791,5.5671,0.0,3.5
1772241749.6641884,node1,158,68,-58,0,48,131.8541,0.2251,0.0,3.5
1772241750.252818,node2,80,89,-49,0,48,131.5751,0.2432,0.0,3.5
1772241759.7282252,node1,159,67,-58,0,48,131.9594,0.1054,0.1,3.5
1772241763.2405136,node2,81,89,-48,0,48,131.9685,0.3934,0.0,3.5
1772241767.7415218,node1,160,67,-57,0,48,130.8324,1.127,0.1,3.5
1772241775.2626164,node2,82,89,-49,0,48,131.9346,0.0339,0.0,3.6
1772241777.3307528,node1,161,69,-58,0,49,132.0252,1.1928,0.0,3.6
1772241785.7653642,node1,162,67,-57,0,48,132.4258,0.4005,0.0,3.5
1772241787.7586527,node2,83,89,-49,0,48,132.0367,0.102,0.1,3.5
1772241796.7097468,node1,163,67,-58,0,48,132.076,0.3498,0.0,3.5
1772241798.8319728,node2,84,89,-49,0,48,131.9523,0.0844,0.0,3.5
1772241806.0816321,node1,164,67,-57,0,49,132.2188,0.1428,0.0,3.6
1772241811.293908,node2,85,89,-49,0,48,131.4106,0.5417,0.0,3.6
1772241815.2070017,node1,165,68,-57,0,48,132.031,0.1879,0.1,3.5
1772241824.3463488,node2,86,89,-50,0,48,131.3987,0.0119,0.0,3.5
1772241824.7689857,node1,166,67,-57,0,49,131.9313,0.0997,0.0,3.5
1772241832.931915,node1,167,67,-57,0,49,131.9997,0.0684,0.0,3.5
1772241836.1533628,node2,87,89,-49,0,48,131.8088,0.4101,0.0,3.5
1772241842.919024,node1,168,67,-57,0,48,131.7523,0.2475,0.0,3.5
1772241849.3708656,node2,88,89,-49,0,48,131.988,0.1793,0.0,3.5
1772241851.403269,node1,169,68,-57,0,48,131.8784,0.1261,0.0,3.5
1772241860.4654577,node1,170,67,-57,0,48,131.9284,0.0501,0.0,3.5
1772241861.6615274,node2,89,89,-49,0,48,132.2558,0.2677,0.0,3.6
1772241871.2868676,node1,171,67,-57,0,49,132.7493,0.8209,0.0,3.5
1772241874.457847,node2,90,90,-48,0,48,131.8166,0.4392,0.2,3.6
1772241879.870296,node1,172,67,-57,0,49,131.2473,1.502,0.0,3.6
1772241887.9072282,node2,91,89,-42,0,47,132.0503,0.2337,0.0,3.5
1772241896.3945894,node1,174,67,-57,1,49,131.9623,0.715,0.0,3.5
1772241899.462416,node2,92,89,-49,0,48,131.4723,0.5779,0.0,3.5
1772241905.4312096,node1,175,67,-57,0,48,131.9368,0.0255,0.0,3.5
1772241911.7493017,node2,93,89,-48,0,48,132.0324,0.56,0.0,3.5
1772241915.8741078,node1,176,67,-57,0,48,131.9728,0.036,0.0,3.5
1772241923.1726859,node2,94,89,-49,0,48,131.8035,0.2289,0.0,3.5
1772241926.3561652,node1,177,67,-57,0,49,129.7638,2.2089,0.1,3.5
1772241935.8198764,node1,178,67,-57,0,48,131.9289,2.1651,0.0,3.5
1772241936.856121,node2,95,89,-48,0,48,131.7706,0.0329,0.0,3.5
1772241944.2852426,node1,179,67,-57,0,48,132.0479,0.119,0.0,3.5
1772241950.3896046,node2,96,89,-49,0,48,131.7976,0.0269,0.0,3.5
1772241954.957308,node1,180,67,-57,0,48,132.0052,0.0427,0.0,3.5
1772241962.410257,node2,97,89,-49,0,48,131.8707,0.0732,0.0,3.5
1772241965.6047664,node1,181,68,-57,0,48,131.7427,0.2625,0.1,3.5
1772241974.0472646,node1,182,67,-57,0,48,132.8049,1.0622,0.0,3.5
1772241975.6368124,node2,98,89,-49,0,48,131.8161,0.0546,0.0,3.5
1772241983.8027275,node1,183,67,-57,0,48,131.9206,0.8843,0.0,3.5
1772241989.0768597,node2,99,89,-48,0,48,131.6011,0.2151,0.0,3.5
1772241992.791908,node1,184,67,-57,0,49,132.1249,0.2043,0.0,3.5
1772242001.4472003,node2,100,89,-48,0,49,132.2503,0.6492,0.0,3.5
1772242001.976704,node1,185,67,-57,0,49,131.9032,0.2217,0.0,3.5
1772242010.9661918,node1,186,67,-57,0,48,132.4587,0.5555,0.0,3.5
1772242013.496499,node2,101,89,-48,0,49,131.8996,0.3507,0.1,3.5
1772242021.2547648,node1,187,66,-58,0,48,131.9201,0.5386,0.0,3.5
1772242025.9861903,node2,102,89,-48,0,49,131.7909,0.1087,0.0,3.5
1772242030.54585,node1,188,68,-58,0,48,132.0686,0.1485,0.1,3.5
1772242038.3981671,node2,103,89,-48,0,49,139.5762,7.7853,0.0,3.5
1772242040.5472515,node1,189,67,-57,0,48,132.2861,0.2174,0.0,3.5
1772242051.1402357,node1,190,67,-57,0,48,132.154,0.1321,0.0,3.6
1772242051.9570556,node2,104,89,-48,0,49,132.7956,6.7806,0.0,3.6
1772242060.241781,node1,191,67,-57,0,48,131.7894,0.3645,0.0,3.5
1772242065.86229,node2,105,89,-48,0,49,132.4077,0.3879,0.0,3.5
1772242069.5295143,node1,192,67,-57,0,48,132.0226,0.2332,0.0,3.5
1772242077.4326885,node2,106,89,-48,0,49,134.3906,1.9829,0.0,3.5
1772242078.8087552,node1,193,67,-57,0,48,132.127,0.1044,0.4,3.5
1772242088.1673486,node1,194,67,-57,0,48,131.9964,0.1307,0.0,3.6
1772242090.4009051,node2,107,89,-48,0,49,133.9867,0.4039,0.0,3.6
1772242096.368957,node1,195,67,-57,0,49,132.0946,0.0982,0.0,3.6
1772242104.3200145,node2,108,89,-40,0,48,132.4098,1.5769,0.0,3.5
1772242113.6254165,node1,197,66,-57,1,48,132.2773,0.1826,0.0,3.5
1772242115.8523216,node2,109,89,-48,0,49,131.9444,0.4654,0.0,3.5
1772242123.240247,node1,198,67,-58,0,48,131.3326,0.9446,0.0,3.5
1772242129.533636,node2,110,89,-48,0,49,131.953,0.0086,0.0,3.6
1772242132.8235154,node1,199,68,-57,0,48,131.9857,0.653,0.0,3.5
1772242142.2606342,node2,111,89,-48,0,49,133.3358,1.3828,0.0,3.5
1772242143.6759934,node1,200,67,-57,0,48,130.4293,1.5564,0.0,3.5
1772242153.4939194,node1,201,67,-57,0,49,131.8743,1.4451,0.0,3.5
1772242155.4352596,node2,112,89,-47,0,49,131.4712,1.8647,0.0,3.5
1772242163.4144084,node1,202,68,-58,0,48,132.0577,0.1833,0.0,3.5
1772242169.2796502,node2,113,89,-48,0,49,131.912,0.4408,0.0,3.6
1772242172.0546818,node1,203,67,-57,0,48,132.0403,0.0174,0.0,3.6
1772242181.4415567,node1,204,68,-57,0,48,132.0977,0.0575,0.0,3.5
1772242182.2168474,node2,114,89,-48,0,49,131.9768,0.0648,0.0,3.5
1772242189.836078,node1,205,67,-57,0,48,132.1511,0.0534,0.1,3.5
1772242194.2420006,node2,115,89,-47,0,49,132.072,0.0951,0.0,3.5
1772242198.1582453,node1,206,68,-58,0,49,131.9282,0.2229,0.1,3.5
1772242205.55915,node2,116,89,-48,0,49,131.8371,0.2348,0.0,3.5
1772242206.3827503,node1,207,68,-57,0,48,132.0732,0.145,0.0,3.5
1772242214.821205,node1,208,67,-57,0,49,132.0684,0.0048,0.0,3.5
1772242224.6196966,node1,209,68,-58,0,49,131.9621,0.1063,0.0,3.5
1772242229.4847798,node2,118,89,-48,1,49,132.0477,0.2105,0.1,3.5
1772242234.9406824,node1,210,69,-58,0,48,131.8648,0.0973,0.0,3.5
1772242243.0542977,node2,119,89,-48,0,49,132.0233,0.0243,0.0,3.5
1772242244.063656,node1,211,67,-58,0,49,131.0515,0.8132,0.0,3.5
1772242253.354539,node1,212,68,-57,0,48,131.8355,0.7839,0.0,3.5
1772242256.298579,node2,120,89,-48,0,49,131.9473,0.0761,0.0,3.5
1772242262.2090583,node1,213,68,-57,0,48,131.8088,0.0267,0.0,3.5
1772242268.5245793,node2,121,89,-48,0,49,132.118,0.1707,0.0,3.5
1772242273.118402,node1,214,68,-58,0,48,131.8953,0.0865,0.1,3.5
1772242281.4399002,node2,122,89,-48,0,49,131.0511,1.0669,0.1,3.5
1772242283.0945172,node1,215,68,-58,0,48,132.0324,0.1371,0.0,3.6
1772242293.4710498,node2,123,89,-40,0,48,131.3283,0.2773,0.0,3.5
1772242302.500392,node1,217,67,-58,1,48,132.2525,0.2201,0.0,3.5
1772242304.7162874,node2,124,89,-48,0,49,130.1196,1.2088,0.1,3.5
1772242311.8762157,node1,218,68,-58,0,49,132.0856,0.1669,0.0,3.5
1772242316.2400594,node2,125,89,-48,0,49,131.9051,1.7855,0.0,3.5
1772242320.8287985,node1,219,68,-58,0,48,131.9141,0.1714,0.1,3.5
1772242329.8674262,node2,126,89,-40,0,48,131.9065,0.0014,0.0,3.5
1772242338.1952245,node1,221,67,-57,1,49,131.8972,0.0169,0.1,3.5
1772242342.298533,node2,127,89,-48,0,49,132.1993,0.2928,0.0,3.5
1772242347.0241182,node1,222,67,-57,0,49,131.9976,0.1004,0.1,3.5
1772242354.160058,node2,128,89,-48,0,49,132.0255,0.1738,0.0,3.5
1772242365.469139,node1,224,67,-57,1,48,131.9571,0.0405,0.0,3.5
1772242366.6187577,node2,129,89,-48,0,49,132.107,0.0815,0.0,3.5
1772242374.9888847,node1,225,68,-57,0,48,132.8084,0.8514,0.0,3.5
1772242380.5781374,node2,130,89,-48,0,49,131.906,0.201,0.0,3.5
1772242383.0046349,node1,226,67,-58,0,48,131.8884,0.9201,0.1,3.5
1772242391.886749,node1,227,67,-58,0,48,131.9132,0.0248,0.0,3.5
1772242393.7656863,node2,131,89,-48,0,49,131.9218,0.0157,0.0,3.5
1772242401.9784622,node1,228,69,-58,0,48,132.3969,0.4838,0.0,3.5
1772242406.8288074,node2,132,89,-48,0,49,132.7116,0.7899,0.1,3.5
1772242411.5560513,node1,229,69,-58,0,49,132.0548,0.3421,0.0,3.5
1772242419.1118104,node2,133,89,-48,0,49,131.9225,0.7892,0.0,3.5
1772242419.8270907,node1,230,68,-58,0,48,131.9857,0.0691,0.0,3.5
1772242429.8117962,node1,231,67,-57,0,48,131.0883,0.8974,0.0,3.5
1772242431.4741473,node2,134,89,-48,0,49,132.009,0.0865,0.0,3.5
1772242438.1113372,node1,232,68,-58,0,49,131.9785,0.8903,0.0,3.5
1772242445.0821407,node2,135,89,-48,0,49,133.0667,1.0576,0.0,3.5
1772242447.1677568,node1,233,68,-57,0,48,132.5386,0.56,0.0,3.5
1772242456.1492438,node1,234,68,-57,0,48,131.0012,1.5373,0.0,3.5
1772242457.1984503,node2,136,89,-48,0,49,131.8412,1.2255,0.0,3.5
1772242466.2707274,node1,235,67,-57,0,48,131.9833,0.982,0.0,3.5
1772242469.848218,node2,137,89,-48,0,49,131.8674,0.0262,0.1,3.5
1772242476.9394999,node1,236,68,-58,0,48,132.0903,0.107,0.1,3.5
1772242482.0310714,node2,138,89,-48,0,49,132.0543,0.1869,0.0,3.5
1772242486.229302,node1,237,67,-57,0,49,131.9432,0.1471,0.0,3.5
1772242495.2131653,node2,139,89,-48,0,49,132.4625,0.4082,0.0,3.5
1772242496.7185712,node1,238,67,-57,0,49,132.0522,0.109,0.0,3.5
1772242506.8709805,node1,239,67,-57,0,48,131.9888,0.0634,0.0,3.5
1772242508.5581348,node2,140,89,-48,0,49,131.8953,0.5672,0.0,3.5
1772242515.9328701,node1,240,67,-57,0,49,131.9199,0.0689,0.0,3.6
1772242519.9449935,node2,141,89,-48,0,49,132.0794,0.1841,0.0,3.5
1772242526.3698947,node1,241,67,-57,0,49,132.0601,0.1402,0.0,3.5
1772242533.8476117,node2,142,89,-48,0,49,131.1123,0.967,0.0,3.6
1772242536.2856076,node1,242,68,-58,0,48,130.0862,1.9739,0.0,3.5
1772242545.693895,node1,243,68,-58,0,48,132.0579,1.9717,0.0,3.6
1772242547.5639508,node2,143,89,-48,0,49,131.8502,0.7379,0.0,3.6
1772242554.7469292,node1,244,68,-57,0,48,131.0263,1.0316,0.0,3.5
1772242559.260007,node2,144,89,-48,0,49,131.2375,0.6127,0.1,3.5
1772242564.6719542,node1,245,68,-57,0,48,132.0362,1.0099,0.0,3.6
1772242571.3483615,node2,145,89,-48,0,49,131.8762,0.6387,0.0,3.6
1772242572.7226145,node1,246,68,-57,0,48,131.7496,0.2866,0.2,3.6
1772242582.918136,node2,146,89,-48,0,49,131.9888,0.1125,0.0,3.5
1772242583.3962612,node1,247,67,-57,0,48,131.8314,0.0818,0.0,3.5
1772242594.1146946,node1,248,68,-57,0,49,133.132,1.3006,0.0,3.5
1772242595.1226459,node2,147,89,-48,0,49,129.8847,2.104,0.0,3.5
1772242604.5644293,node1,249,68,-58,0,48,131.8524,1.2796,0.0,3.5
1772242606.7187676,node2,148,89,-48,0,49,132.283,2.3983,0.1,3.5
1772242612.8878524,node1,250,68,-58,0,48,132.1037,0.2513,0.0,3.6
1772242618.9247725,node2,149,89,-48,0,49,132.3752,0.0923,0.0,3.5
1772242620.9782364,node1,251,67,-58,0,48,131.4812,0.6225,0.0,3.5
1772242630.373531,node2,150,89,-48,0,49,132.4933,0.118,0.1,3.5
1772242630.8195205,node1,252,68,-57,0,48,132.201,0.7198,0.0,3.5
1772242638.926879,node1,253,67,-57,0,49,131.9854,0.2155,0.0,3.6
1772242641.7575746,node2,151,89,-48,0,49,131.8426,0.6506,0.0,3.6
