timestamp,node_id,counter,soil_pct,rssi,missing_packets,payload_bytes,decision_latency_ms,jitter_ms,cpu_percent,ram_percent
1772373962.62623,node2,10630,89,-59,0,51,141.7415,0.1891,0.0,3.5
1772373969.9547033,node1,80,90,-57,0,48,139.6587,2.0742,0.0,3.5
1772373976.1828506,node2,10631,89,-64,0,51,138.9909,2.7506,0.0,3.5
1772373979.9994092,node1,81,91,-56,0,48,139.4105,0.2482,0.0,3.5
1772373988.7312982,node1,82,91,-55,0,47,139.7476,0.3371,0.0,3.5
1772373989.4408903,node2,10632,89,-54,0,51,139.4613,0.4704,0.4,3.5
1772373997.5291033,node1,83,91,-56,0,47,139.5187,0.2289,0.0,3.5
1772374001.168806,node2,10633,89,-54,0,51,139.4796,0.0184,0.0,3.5
1772374007.6000497,node1,84,91,-56,0,47,139.2705,0.2482,0.0,3.7
1772374013.213444,node2,10634,89,-54,0,51,139.6167,0.1371,0.0,3.6
1772374017.0090098,node1,85,91,-56,0,48,139.555,0.2844,0.0,3.6
1772374024.6491096,node2,10635,89,-54,0,51,139.4789,0.1378,0.0,3.5
1772374025.7508986,node1,86,91,-56,0,48,139.457,0.098,0.0,3.5
1772374034.932745,node1,87,91,-56,0,47,138.5074,0.9496,-0.0,3.5
1772374038.3453462,node2,10636,89,-53,0,51,139.5514,0.0725,0.1,3.5
1772374043.9071376,node1,88,90,-56,0,47,139.7548,1.2474,0.0,3.5
1772374050.007191,node2,10637,89,-54,0,51,139.3549,0.1965,0.0,3.5
1772374053.9726791,node1,89,91,-56,0,48,139.0688,0.6859,0.0,3.5
1772374063.0825572,node2,10638,89,-53,0,51,143.1119,3.757,-0.0,3.5
1772374063.7196229,node1,90,90,-56,0,48,139.6508,0.582,0.0,3.5
1772374072.3045764,node1,91,91,-56,0,47,139.4048,0.246,0.0,3.5
1772374075.5669312,node2,10639,89,-53,0,51,139.7452,3.3667,0.2,3.6
1772374081.9563932,node1,92,91,-56,0,47,139.5161,0.1113,0.0,3.6
1772374087.0823488,node2,10640,89,-54,0,51,139.6022,0.1431,0.0,3.6
1772374090.3256016,node1,93,91,-56,0,48,139.5674,0.0513,0.0,3.6
1772374099.3836327,node2,10641,89,-61,0,51,139.1521,0.4501,0.0,3.5
1772374100.6097176,node1,94,90,-56,0,47,139.5848,0.0174,0.0,3.5
1772374109.152037,node1,95,90,-57,0,48,139.4935,0.0913,-0.0,3.5
1772374112.6185803,node2,10642,89,-61,0,51,138.5903,0.5617,0.0,3.5
1772374117.643871,node1,96,90,-56,0,48,139.2109,0.2825,0.0,3.6
1772374124.7943447,node2,10643,89,-59,0,51,140.2359,1.6456,0.1,3.9
1772374127.0817108,node1,97,91,-57,0,48,139.432,0.221,0.0,3.8
1772374137.1447804,node2,10644,89,-57,0,51,139.4377,0.7982,0.0,3.7
1772374138.046091,node1,98,91,-55,0,48,308.1372,168.7052,0.3,3.7
1772374146.2865746,node1,99,90,-57,0,48,139.2264,168.9107,0.1,3.6
1772374150.181599,node2,10645,89,-62,0,51,142.6764,3.2387,0.0,3.5
1772374155.2581396,node1,100,90,-55,0,49,139.673,0.4466,0.0,3.6
1772374162.3079991,node2,10646,89,-63,0,51,142.5807,0.0956,-0.0,3.5
1772374163.72626,node1,101,91,-56,0,49,138.5942,1.0788,0.0,3.5
1772374172.377422,node1,102,91,-54,0,49,139.6451,1.0509,-0.0,3.5
1772374173.5468256,node2,10647,89,-56,0,51,139.6804,2.9004,0.0,3.5
1772374182.4234648,node1,103,90,-56,0,49,139.3542,0.2909,0.0,3.5
1772374185.9255884,node2,10648,89,-56,0,51,138.7286,0.9518,0.0,3.5
1772374192.72198,node1,104,90,-55,0,49,139.7119,0.3576,-0.0,3.5
1772374198.9306667,node2,10649,89,-55,0,51,138.9415,0.2129,0.0,3.5
1772374202.2514775,node1,105,91,-55,0,49,139.5547,0.1571,0.0,3.5
1772374211.4544435,node2,10650,89,-63,0,51,137.4722,1.4694,0.1,3.5
1772374213.0322027,node1,106,91,-56,0,49,139.7171,0.1624,0.0,3.5
1772374223.9228804,node1,107,91,-56,0,49,139.5752,0.1419,-0.0,3.5
1772374224.4509523,node2,10651,89,-61,0,51,139.4234,1.9512,0.0,3.5
1772374233.413242,node1,108,91,-56,0,49,138.5355,1.0397,0.0,3.5
1772374236.4939635,node2,10652,89,-59,0,51,139.7276,0.3042,0.0,3.5
1772374242.6774836,node1,109,91,-56,0,48,139.5879,1.0524,-0.0,3.5
1772374250.4784493,node2,10653,89,-63,0,51,139.6835,0.0441,0.0,3.5
1772374250.9225588,node1,110,90,-56,0,49,139.5628,0.025,0.0,3.5
1772374259.868937,node1,111,91,-56,0,48,139.7183,0.1554,0.0,3.5
1772374261.6771116,node2,10654,89,-62,0,51,138.6669,1.0166,0.0,3.5
1772374268.7741613,node1,112,91,-56,0,49,145.4372,5.7189,0.0,3.5
1772374272.9507635,node2,10655,89,-62,0,51,139.5273,0.8605,0.0,3.5
1772374277.5387995,node1,113,90,-56,0,49,140.5864,4.8509,0.0,3.5
1772374286.008888,node1,114,91,-52,0,48,139.5154,1.071,0.0,3.5
1772374294.5591698,node1,115,91,-56,0,49,131.4325,8.0829,0.0,3.5
1772374299.8529913,node2,10657,89,-58,1,51,135.5703,3.957,0.0,3.5
1772374304.125946,node1,116,90,-55,0,49,132.4239,0.9913,0.0,3.5
1772374313.1569161,node2,10658,89,-62,0,51,132.6063,2.964,0.0,3.5
1772374313.465673,node1,117,91,-56,0,49,132.467,0.0432,0.0,3.5
1772374323.4610016,node1,118,90,-55,0,49,132.4165,0.0505,0.1,3.5
1772374326.4804873,node2,10659,89,-58,0,51,132.462,0.1442,0.0,3.5
1772374333.063664,node1,119,90,-56,0,48,132.4308,0.0143,0.0,3.5
1772374339.477099,node2,10660,89,-59,0,51,132.3793,0.0827,-0.0,3.5
1772374343.2261834,node1,120,90,-56,0,48,132.5986,0.1678,0.0,3.5
1772374351.732532,node1,121,90,-55,0,49,132.5119,0.0868,0.0,3.5
1772374362.7334569,node1,122,91,-56,0,48,484.3209,351.809,0.0,3.5
1772374363.4238617,node2,10662,89,-71,1,50,132.5254,0.1462,0.0,3.5
1772374371.4534101,node1,123,91,-55,0,48,132.3023,352.0186,0.1,3.7
1772374377.3553677,node2,10663,89,-62,0,51,132.5533,0.0279,0.0,3.6
1772374379.8556702,node1,124,91,-56,0,49,132.3333,0.031,0.0,3.6
1772374388.5051157,node1,125,90,-56,0,49,133.2469,0.9136,-0.0,3.6
1772374389.1928701,node2,10664,89,-64,0,51,131.3078,1.2455,0.0,3.6
1772374398.2827744,node1,126,91,-56,0,48,132.5684,0.6785,0.0,3.6
1772374400.9297917,node2,10665,89,-62,0,51,132.5119,1.204,0.0,3.6
1772374406.616204,node1,127,90,-55,0,49,132.4666,0.1018,0.0,3.6
1772374412.9257665,node2,10666,89,-60,0,51,132.6149,0.103,0.0,3.6
1772374415.790013,node1,128,90,-55,0,49,489.2495,356.7829,0.1,3.5
1772374424.9119668,node1,129,91,-55,0,49,132.4956,356.7538,0.0,3.5
1772374425.950332,node2,10667,89,-59,0,51,132.4689,0.1459,0.0,3.5
1772374435.303158,node1,130,91,-55,0,49,131.3505,1.1451,0.0,3.5
1772374437.3888302,node2,10668,89,-56,0,51,132.2803,0.1886,0.0,3.5
1772374445.4555006,node1,131,91,-56,0,49,132.6275,1.277,0.0,3.5
1772374450.0521696,node2,10669,89,-64,0,51,132.7014,0.421,0.1,3.5
1772374454.7783086,node1,132,91,-57,0,49,132.4463,0.1812,0.0,3.5
1772374462.0542412,node2,10670,89,-66,0,51,132.2343,0.4671,0.0,3.6
1772374464.1104667,node1,133,91,-56,0,48,133.0059,0.5596,0.0,3.6
1772374472.2031205,node1,134,90,-56,0,49,132.8883,0.1175,0.0,3.5
1772374474.7282608,node2,10671,89,-64,0,51,132.4496,0.2153,0.0,3.5
1772374481.5645394,node1,135,91,-55,0,49,132.5409,0.3474,0.0,3.5
1772374486.930426,node2,10672,89,-63,0,51,131.6462,0.8035,0.1,3.6
1772374491.763107,node1,136,91,-57,0,48,133.9736,1.4327,0.0,3.5
1772374498.437962,node2,10673,89,-62,0,51,132.4608,0.8147,0.0,3.5
1772374502.60732,node1,137,90,-56,0,49,132.3767,1.5969,0.0,3.5
1772374511.0197217,node2,10674,89,-62,0,51,132.4997,0.0389,0.0,3.5
1772374512.8075151,node1,138,91,-56,0,48,133.3616,0.9849,0.0,3.5
1772374531.346408,node1,140,91,-54,1,49,132.5588,0.8028,0.0,3.5
1772374535.746615,node2,10676,89,-61,1,51,131.9551,0.5445,0.0,3.5
1772374541.2629838,node1,141,90,-56,0,48,132.534,0.0248,0.0,3.5
1772374547.7626216,node2,10677,89,-62,0,51,134.3844,2.4292,0.0,3.5
1772374551.8386226,node1,142,91,-55,0,48,131.8824,0.6516,0.0,3.5
1772374560.1335435,node2,10678,89,-62,0,51,132.508,1.8764,0.0,3.5
1772374561.7232869,node1,143,90,-56,0,49,132.4914,0.6089,0.0,3.5
1772374570.5966165,node1,144,90,-56,0,48,132.7505,0.2592,-0.0,3.5
1772374573.8745584,node2,10679,89,-62,0,51,132.9796,0.4716,0.1,3.5
1772374580.371934,node1,145,91,-55,0,49,132.6196,0.1309,0.0,3.5
1772374587.5757885,node2,10680,89,-67,0,51,133.6854,0.7057,-0.0,3.5
1772374590.2352078,node1,146,91,-56,0,48,132.4768,0.1428,0.0,3.5
1772374598.711015,node2,10681,89,-65,0,51,133.0752,0.6101,0.0,3.5
1772374600.6726594,node1,147,90,-56,0,49,132.7205,0.2437,0.0,3.5
1772374611.1466784,node1,148,91,-56,0,49,132.5817,0.1388,0.1,3.6
1772374611.8919072,node2,10682,89,-61,0,51,132.4379,0.6373,0.0,3.6
1772374622.1019213,node1,149,91,-55,0,49,132.39,0.1917,0.0,3.9
1772374623.2137764,node2,10683,89,-62,0,51,132.369,0.0689,0.0,3.9
1772374631.2610602,node1,150,91,-56,0,49,132.5924,0.2024,0.0,3.7
1772374634.2230678,node2,10684,89,-61,0,51,133.1229,0.7539,0.0,3.7
1772374641.9890127,node1,151,91,-57,0,49,132.5078,0.0846,0.0,3.6
1772374645.7481472,node2,10685,89,-62,0,51,132.4668,0.6561,0.0,3.6
1772374650.8948212,node1,152,91,-57,0,49,131.3155,1.1923,0.0,3.6
1772374657.814847,node2,10686,89,-63,0,51,132.3538,0.113,0.1,3.6
1772374661.6351802,node1,153,91,-57,0,49,132.8225,1.507,0.0,3.5
1772374669.059986,node2,10687,89,-62,0,51,132.9138,0.56,0.0,3.5
1772374672.3839533,node1,154,91,-56,0,49,132.628,0.1945,0.0,3.5
1772374680.6591299,node2,10688,88,-62,0,51,133.0359,0.1221,-0.0,3.5
1772374682.5874221,node1,155,91,-56,0,49,132.8859,0.258,0.0,3.5
1772374692.6959574,node1,156,91,-56,0,49,132.5057,0.3803,0.0,3.5
1772374693.964363,node2,10689,89,-58,0,51,133.7283,0.6924,0.0,3.5
1772374701.053471,node1,157,90,-56,0,49,132.4556,0.0501,0.0,3.5
1772374704.969032,node2,10690,89,-59,0,51,132.535,1.1933,0.1,3.6
1772374710.1438084,node1,158,91,-56,0,49,132.6942,0.2387,0.0,3.5
1772374718.8849466,node2,10691,89,-59,0,51,132.7195,0.1845,0.0,3.5
1772374720.0550196,node1,159,91,-56,0,49,131.5837,1.1106,0.0,3.5
1772374730.098837,node2,10692,89,-58,0,51,131.9299,0.7896,0.0,3.5
1772374730.8437145,node1,160,90,-56,0,49,132.3473,0.7637,0.0,3.5
1772374739.2587357,node1,161,90,-57,0,49,132.9739,0.6266,0.1,3.5
1772374741.2619498,node2,10693,89,-58,0,51,133.2612,1.3313,0.0,3.5
1772374747.3546932,node1,162,90,-57,0,49,132.5629,0.411,0.0,3.5
1772374753.6477354,node2,10694,89,-58,0,51,132.4153,0.8459,-0.0,3.5
1772374757.0103915,node1,163,91,-56,0,49,132.4439,0.119,0.1,3.5
1772374765.7764971,node2,10695,89,-58,0,51,132.6194,0.2041,0.0,3.5
1772374766.7374263,node1,164,91,-56,0,49,132.8614,0.4175,0.3,3.5
1772374777.094972,node1,165,91,-57,0,49,132.4604,0.401,0.0,3.5
1772374779.5238392,node2,10696,89,-57,0,51,132.3459,0.2735,0.0,3.5
1772374786.7843897,node1,166,93,-57,0,49,133.5967,1.1363,-0.0,3.5
1772374792.9939685,node2,10697,89,-58,0,51,135.7534,3.4075,0.0,3.5
1772374796.3175044,node1,167,91,-56,0,49,133.0278,0.5689,0.1,3.5
1772374805.9320514,node1,168,90,-57,0,49,133.0845,0.0567,0.0,3.5
1772374806.9540393,node2,10698,89,-57,0,51,132.4682,3.2852,0.0,3.5
1772374815.8798766,node1,169,91,-57,0,49,132.4334,0.6511,-0.0,3.5
1772374819.906425,node2,10699,89,-58,0,51,135.2057,2.7375,0.0,3.5
1772374825.86622,node1,170,91,-56,0,49,132.4399,0.0064,0.0,3.5
1772374831.9773717,node2,10700,89,-58,0,51,132.3018,2.9039,0.1,3.5
1772374834.7193854,node1,171,90,-56,0,49,132.3373,0.1025,0.0,3.5
1772374843.3686194,node2,10701,89,-56,0,51,132.4546,0.1528,0.0,3.5
1772374845.6740568,node1,172,91,-55,0,48,130.563,1.7743,0.1,3.5
1772374854.45641,node1,173,91,-56,0,49,132.5679,2.0049,0.1,3.5
1772374857.0224476,node2,10702,89,-57,0,51,132.3409,0.1137,0.0,3.5
1772374865.1875584,node1,174,91,-55,0,48,132.5479,0.02,0.0,3.5
1772374870.4529207,node2,10703,89,-57,0,51,133.992,1.651,0.0,3.5
1772374875.1433601,node1,175,91,-55,0,49,132.3738,0.174,0.1,3.5
1772374881.6531434,node2,10704,89,-55,0,51,132.4561,1.5359,-0.0,3.5
1772374885.7433376,node1,176,90,-56,0,48,132.3688,0.005,0.0,3.5
1772374895.3456388,node2,10705,89,-58,0,51,132.4694,0.0134,0.0,3.5
1772374896.4453976,node1,177,91,-56,0,49,132.4973,0.1285,0.0,3.5
1772374904.4666114,node1,178,91,-57,0,49,132.4863,0.011,-0.0,3.5
1772374908.0601857,node2,10706,89,-58,0,51,134.418,1.9486,0.0,3.5
1772374913.9973881,node1,179,91,-56,0,49,492.9979,360.5115,0.0,3.5
1772374921.0522635,node2,10707,89,-60,0,51,137.552,3.134,0.1,3.5
1772374922.6734157,node1,180,91,-56,0,49,132.3717,360.6262,0.0,3.5
1772374932.263528,node1,181,91,-57,0,49,132.7252,0.3536,0.0,3.5
1772374933.8480139,node2,10708,89,-60,0,51,132.755,4.797,0.0,3.5
1772374943.0063574,node1,182,90,-56,0,49,131.6512,1.0741,-0.0,3.5
1772374945.1864953,node2,10709,89,-60,0,51,131.371,1.384,0.0,3.5
1772374953.1011317,node1,183,91,-56,0,49,132.5223,0.8712,0.0,3.5
1772374958.798562,node2,10710,89,-59,0,50,132.9062,1.5352,0.0,3.5
1772374964.0056524,node1,184,91,-56,0,49,132.7968,0.2744,0.0,3.5
1772374972.6037536,node2,10711,89,-58,0,51,132.5071,0.3991,0.0,3.5
1772374972.921932,node1,185,91,-57,0,49,133.2717,0.4749,0.0,3.5
1772374982.1448362,node1,186,91,-56,0,49,132.4079,0.8638,0.0,3.5
1772374985.0372584,node2,10712,89,-59,0,51,486.5139,354.0068,0.0,3.5
1772374990.6446154,node1,187,91,-56,0,49,134.9359,2.528,0.1,3.5
1772374996.2769551,node2,10713,89,-59,0,51,132.3268,354.187,-0.0,3.5
1772375000.4623601,node1,188,91,-58,0,49,132.3128,2.6231,0.0,3.5
1772375009.027744,node2,10714,89,-58,0,51,132.4511,0.1242,0.0,3.5
1772375010.2869606,node1,189,91,-56,0,49,131.4652,0.8476,0.0,3.5
1772375019.8320737,node1,190,91,-56,0,49,132.9625,1.4973,0.0,3.5
1772375020.0313718,node2,10715,89,-58,0,51,132.3783,0.0727,0.0,3.5
1772375028.6346488,node1,191,91,-56,0,49,138.3502,5.3878,-0.0,3.5
1772375032.8440504,node2,10716,89,-59,0,51,132.5254,0.1471,0.1,3.5
1772375039.0920527,node1,192,91,-56,0,49,131.5153,6.835,0.0,3.5
1772375044.8694754,node2,10717,89,-59,0,51,132.0646,0.4609,0.0,3.5
1772375049.1300952,node1,193,91,-55,0,49,132.4985,0.9832,0.1,3.5
1772375056.343381,node2,10718,89,-57,0,51,132.3864,0.3219,0.0,3.5
1772375057.975479,node1,194,91,-55,0,49,132.9274,0.4289,0.0,3.5
1772375066.5744789,node1,195,91,-56,0,48,132.4773,0.4501,0.0,3.5
1772375068.9982376,node2,10719,89,-57,0,51,132.6144,0.2279,0.0,3.5
1772375076.919339,node1,196,91,-56,0,49,133.2891,0.8118,-0.0,3.5
1772375082.6145573,node2,10720,89,-60,0,51,132.1828,0.4315,0.0,3.5
1772375086.4416862,node1,197,91,-57,0,49,132.869,0.4201,0.0,3.6
1772375095.2458844,node1,198,91,-55,0,49,132.566,0.303,0.0,3.6
1772375095.975211,node2,10721,89,-57,0,51,132.5083,0.3254,0.0,3.6
1772375104.2951403,node1,199,91,-54,0,49,132.4899,0.0761,0.0,3.6
1772375109.7508078,node2,10722,89,-57,0,51,131.2566,1.2517,0.0,3.6
1772375113.847693,node1,200,91,-55,0,49,132.5035,0.0136,0.0,3.6
1772375121.208678,node2,10723,89,-57,0,51,132.5908,1.3342,0.0,3.5
1772375124.3264952,node1,201,91,-55,0,49,132.3774,0.1261,0.0,3.5
1772375132.7867596,node2,10724,89,-56,0,51,131.9754,0.6154,-0.0,3.5
