timestamp,node_id,counter,soil_pct,rssi,missing_packets,payload_bytes,decision_latency_ms,jitter_ms,cpu_percent,ram_percent
1772561883.0298398,node2,24,79,-24,0,48,131.3796,0.4942,0.1,3.6
1772561889.5186634,node1,31,68,-55,0,48,130.6591,0.0286,0.0,3.6
1772561894.0816007,node2,25,79,-24,0,48,131.2218,0.1578,0.1,3.6
1772561898.2188053,node1,32,69,-55,0,48,131.1758,0.5167,0.0,3.6
1772561906.5838315,node1,33,68,-55,0,48,131.2115,0.0358,0.0,3.6
1772561906.9958634,node2,26,79,-24,0,47,131.2697,0.0479,0.0,3.6
1772561914.8282294,node1,34,67,-55,0,48,131.83,0.6185,0.0,3.6
1772561918.990996,node2,27,79,-24,0,47,131.705,0.4354,0.1,3.6
1772561923.2332234,node1,35,68,-55,0,48,131.808,0.0219,0.2,3.7
1772561931.4233363,node1,36,68,-54,0,48,130.8174,0.9906,0.0,3.6
1772561932.2005854,node2,28,79,-24,0,47,131.8109,0.1059,0.0,3.6
1772561940.6683874,node1,37,68,-54,0,48,131.6903,0.8729,0.0,3.6
1772561944.095302,node2,29,79,-24,0,47,131.886,0.0751,0.1,3.6
1772561949.7993844,node1,38,68,-55,0,48,131.2342,0.4561,0.0,3.6
1772561957.100293,node2,30,79,-24,0,47,131.644,0.242,0.0,3.6
1772561960.7017536,node1,39,68,-55,0,48,131.6099,0.3757,0.0,3.6
1772561970.8397868,node2,31,79,-24,0,47,132.1867,0.5426,0.0,3.6
1772561971.1814184,node1,40,68,-54,0,48,131.7775,0.1676,0.0,3.6
1772561980.1324189,node1,41,68,-55,0,48,130.7576,1.02,0.0,3.6
1772561981.9903593,node2,32,79,-24,0,47,131.8066,0.38,0.1,3.6
1772561989.6134121,node1,42,68,-54,0,48,131.7475,0.9899,0.0,3.6
1772561994.1447477,node2,33,79,-24,0,47,131.5861,0.2205,0.0,3.6
1772561999.275331,node1,43,68,-54,0,48,131.6674,0.0801,0.0,3.6
1772562005.6615014,node2,34,79,-24,0,47,131.7911,0.205,0.0,3.6
1772562009.009724,node1,44,68,-54,0,48,131.8476,0.1802,0.0,3.6
1772562017.1492658,node1,45,68,-54,0,48,132.2703,0.4227,0.0,3.6
1772562017.342833,node2,35,79,-24,0,47,131.7198,0.0713,0.0,3.6
1772562026.0442495,node1,46,68,-55,0,48,130.9192,1.3511,0.0,3.5
1772562031.0384045,node2,36,79,-24,0,47,131.7408,0.021,0.0,3.5
1772562037.0021827,node1,47,68,-54,0,48,131.8271,0.9079,0.0,3.5
1772562044.511956,node2,37,79,-24,0,48,131.8605,0.1197,0.0,3.5
1772562045.4152217,node1,48,68,-54,0,48,131.9251,0.098,0.0,3.5
1772562055.590366,node1,49,68,-54,0,48,132.0033,0.0782,0.0,3.5
1772562057.1499486,node2,38,79,-24,0,48,131.7167,0.1438,0.0,3.5
1772562065.5136802,node1,50,68,-54,0,48,131.6473,0.356,0.0,3.5
1772562070.702572,node2,39,79,-24,0,48,131.8271,0.1104,0.0,3.5
1772562074.5617394,node1,51,68,-54,0,48,131.7487,0.1013,0.0,3.5
1772562083.8088775,node2,40,79,-18,0,47,132.6373,0.8101,0.0,3.5
1772562092.6274774,node1,53,68,-55,1,48,131.1259,0.6227,0.0,3.5
1772562097.407513,node2,41,79,-24,0,47,131.9785,0.6588,0.1,3.5
1772562103.4659555,node1,54,68,-54,0,48,134.7988,3.6728,0.0,3.5
1772562109.9671268,node2,42,79,-24,0,47,134.068,2.0895,0.0,3.5
1772562113.9108837,node1,55,70,-54,0,48,131.979,2.8198,0.1,3.5
1772562123.7477512,node2,43,79,-24,0,48,132.3125,1.7555,0.0,3.5
1772562124.4155192,node1,56,68,-54,0,48,132.005,0.026,0.0,3.5
1772562134.8560452,node1,57,68,-54,0,48,132.0577,0.0527,0.0,3.5
1772562137.7472963,node2,44,79,-24,0,48,131.7449,0.5677,0.2,3.5
1772562144.7517328,node1,58,67,-54,0,48,131.9845,0.0732,0.0,3.5
1772562149.3082962,node2,45,79,-24,0,47,131.9964,0.2515,0.0,3.5
1772562153.8219185,node1,59,67,-56,0,48,129.6933,2.2912,0.0,3.5
1772562161.5726993,node2,46,79,-24,0,47,133.1022,1.1058,0.0,3.6
1772562163.2227747,node1,60,68,-54,0,48,131.8476,2.1544,0.2,3.6
1772562171.6091359,node1,61,68,-54,0,48,132.1042,0.2565,0.0,3.5
1772562173.3538349,node2,47,79,-24,0,47,131.9377,1.1644,0.0,3.5
1772562181.1796055,node1,62,68,-54,0,48,132.4055,0.3014,0.0,3.5
1772562186.6499698,node2,48,79,-24,0,47,131.9025,0.0353,0.0,3.5
1772562189.5459425,node1,63,67,-56,0,48,131.6631,0.7424,0.1,3.5
1772562199.1416762,node1,64,68,-54,0,48,132.2074,0.5443,0.0,3.5
1772562200.3596828,node2,49,79,-24,0,47,132.3454,0.443,0.0,3.5
1772562209.1989524,node1,65,68,-54,0,48,131.8581,0.3493,0.0,3.5
1772562213.2274494,node2,50,79,-24,0,47,131.8364,0.509,0.1,3.5
1772562218.13562,node1,66,68,-54,0,48,131.1698,0.6883,0.0,3.5
1772562225.8614154,node2,51,79,-24,0,48,132.3752,0.5388,0.0,3.5
1772562228.21303,node1,67,68,-54,0,48,131.8891,0.7193,0.0,3.5
1772562238.5280013,node1,68,68,-54,0,48,132.3473,0.4582,0.0,3.5
1772562239.2779036,node2,52,79,-24,0,48,131.8557,0.5195,0.0,3.5
1772562248.2814062,node1,69,69,-54,0,48,131.8612,0.4861,0.0,3.5
1772562250.3595266,node2,53,79,-24,0,47,131.9439,0.0882,0.0,3.5
1772562256.2886684,node1,70,68,-54,0,48,132.0481,0.1869,0.0,3.5
1772562264.1868203,node2,54,79,-24,0,48,131.9077,0.0362,0.1,3.5
1772562265.043985,node1,71,68,-54,0,48,131.7902,0.258,0.0,3.5
1772562274.10046,node1,72,68,-54,0,48,131.8433,0.0532,0.0,3.5
1772562277.9480157,node2,55,79,-24,0,48,131.8045,0.1032,0.0,3.5
1772562282.3000937,node1,73,68,-54,0,48,132.503,0.6597,0.1,3.9
1772562290.73544,node1,74,68,-55,0,48,131.9234,0.5796,0.1,3.9
1772562291.2419066,node2,56,79,-24,0,47,129.8132,1.9913,0.0,3.8
1772562299.0498905,node1,75,68,-54,0,48,132.6261,0.7026,0.0,3.8
1772562302.4521306,node2,57,79,-24,0,47,131.7122,1.899,0.0,3.8
1772562308.6990561,node1,76,68,-55,0,48,131.7153,0.9108,0.0,3.7
1772562314.109581,node2,58,79,-24,0,48,132.1702,0.458,0.0,3.7
1772562318.5218308,node1,77,68,-54,0,48,131.6617,0.0536,0.0,3.6
1772562327.800684,node2,59,79,-24,0,47,131.8233,0.3469,0.1,3.6
1772562328.256769,node1,78,68,-54,0,48,131.8331,0.1714,0.0,3.6
1772562336.720661,node1,79,68,-55,0,48,131.7976,0.0355,0.1,3.6
1772562339.6236217,node2,60,79,-24,0,47,131.9375,0.1142,0.1,3.6
1772562347.1302404,node1,80,67,-55,0,48,131.9714,0.1738,0.0,3.5
1772562351.4207351,node2,61,79,-24,0,47,131.6929,0.2446,0.0,3.5
1772562356.3992004,node1,81,68,-54,0,48,131.794,0.1774,0.0,3.5
1772562364.7623868,node2,62,79,-24,0,47,131.8521,0.1593,0.0,3.5
1772562365.7271955,node1,82,67,-55,0,48,130.7557,1.0383,0.0,3.5
1772562376.5100706,node1,83,68,-54,0,48,131.8552,1.0996,0.0,3.5
1772562377.1051826,node2,63,79,-24,0,47,131.7921,0.0601,0.0,3.5
1772562385.4579568,node1,84,68,-54,0,48,131.8369,0.0184,0.0,3.5
1772562389.4405265,node2,64,79,-24,0,47,131.9611,0.169,0.0,3.5
1772562396.296052,node1,85,68,-55,0,48,130.7518,1.085,0.0,3.5
1772562403.0609543,node2,65,79,-24,0,47,132.2639,0.3028,0.0,3.5
1772562404.3053937,node1,86,68,-55,0,48,131.8836,1.1318,0.0,3.6
1772562414.3825858,node1,87,67,-55,0,48,132.2885,0.4048,0.0,3.5
1772562415.0573032,node2,66,79,-24,0,47,131.7704,0.4935,0.0,3.5
1772562422.9698038,node1,88,68,-54,0,48,131.5844,0.7041,0.0,3.5
1772562428.620603,node2,67,79,-24,0,47,130.861,0.9093,0.0,3.5
1772562433.7446742,node1,89,68,-54,0,48,132.5483,0.9639,0.0,3.5
1772562442.0101337,node1,90,68,-54,0,48,132.5963,0.0479,0.0,3.5
1772562442.4917212,node2,68,79,-24,0,47,131.7232,0.8621,0.0,3.5
1772562451.7835848,node1,91,68,-55,0,48,131.7773,0.819,0.0,3.5
1772562454.9723141,node2,69,79,-24,0,47,131.8483,0.1252,0.0,3.5
1772562461.582756,node1,92,67,-56,0,48,132.0884,0.3111,0.0,3.5
1772562468.107933,node2,70,79,-25,0,47,131.0773,0.771,0.0,3.6
1772562471.762534,node1,93,68,-54,0,48,131.7086,0.3798,0.1,3.5
1772562480.3529053,node2,71,79,-24,0,48,138.7255,7.6482,0.0,3.5
1772562480.8031273,node1,94,69,-55,0,48,131.9423,0.2337,0.0,3.5
1772562491.294921,node1,95,67,-55,0,48,131.3415,0.6008,0.1,3.5
1772562494.2212114,node2,72,79,-24,0,47,131.7298,6.9957,0.0,3.5
1772562502.1919265,node1,96,67,-55,0,48,133.8508,2.5094,0.0,3.5
1772562506.878466,node2,73,79,-24,0,48,131.3822,0.3476,0.1,3.5
1772562510.8381414,node1,97,68,-55,0,48,130.3298,3.521,0.3,3.7
1772562519.0629723,node2,74,79,-24,0,48,134.4116,3.0293,0.0,3.6
1772562520.8526986,node1,98,68,-55,0,48,131.1841,0.8543,0.0,3.6
1772562528.9135725,node1,99,68,-54,0,48,131.2046,0.0205,0.0,3.5
1772562531.8220105,node2,75,79,-24,0,48,131.2325,3.1791,0.0,3.5
1772562537.0060616,node1,100,68,-54,0,49,130.3606,0.844,0.0,3.5
1772562545.636467,node2,76,79,-24,0,48,131.3713,0.1388,0.0,3.5
1772562546.297045,node1,101,68,-54,0,49,131.3074,0.9468,0.0,3.5
1772562556.7535644,node1,102,67,-54,0,49,131.2208,0.0865,0.0,3.5
1772562557.488104,node2,77,79,-24,0,48,136.1604,4.7891,0.0,3.5
1772562566.1523628,node1,103,68,-55,0,49,142.5283,11.3075,0.0,3.5
1772562571.476429,node2,78,79,-24,0,48,131.5475,4.6129,0.0,3.5
1772562576.5634305,node1,104,68,-54,0,49,135.2785,7.2498,0.0,3.5
1772562584.487654,node2,79,79,-24,0,48,130.2967,1.2507,0.0,3.5
1772562585.2001476,node1,105,68,-54,0,49,131.18,4.0984,0.0,3.5
1772562593.296184,node1,106,69,-55,0,49,131.2964,0.1163,0.0,3.5
1772562595.8278,node2,80,79,-24,0,48,131.1827,0.886,0.0,3.5
1772562601.7330415,node1,107,68,-54,0,49,131.2261,0.0703,0.0,3.5
1772562609.3436522,node2,81,79,-24,0,47,131.1269,0.0558,0.0,3.5
1772562610.2954664,node1,108,68,-54,0,49,131.7277,0.5016,0.3,3.5
1772562620.4385839,node1,109,67,-54,0,49,131.2644,0.4632,0.0,3.5
1772562620.8876145,node2,82,79,-24,0,48,131.0725,0.0544,0.0,3.5
1772562630.6794426,node1,110,68,-54,0,49,131.3837,0.1192,0.0,3.5
1772562631.8897424,node2,83,79,-25,0,47,131.5813,0.5088,0.0,3.5
1772562640.8914027,node1,111,69,-55,0,49,130.7824,0.6013,0.1,3.5
1772562643.1577785,node2,84,79,-25,0,47,131.1097,0.4716,0.0,3.5
1772562651.0845654,node1,112,67,-54,0,49,129.1809,1.6015,0.1,3.5
1772562656.5132022,node2,85,79,-23,0,48,131.4216,0.3119,0.0,3.5
1772562661.2650928,node1,113,67,-54,0,49,131.1696,1.9886,0.0,3.5
1772562669.3161807,node2,86,79,-25,0,48,131.7472,0.3257,0.0,3.5
1772562670.9319913,node1,114,67,-54,0,49,131.0632,0.1063,0.2,3.5
1772562680.4372897,node2,87,79,-24,0,47,131.2792,0.468,0.0,3.5
1772562681.6367333,node1,115,68,-54,0,49,133.3973,2.3341,0.2,3.5
1772562691.643339,node2,88,79,-24,0,48,131.536,0.2568,0.0,3.5
1772562692.363929,node1,116,68,-54,0,49,131.3734,2.0239,0.3,3.5
1772562700.9502335,node1,117,68,-54,0,49,131.8195,0.4461,0.0,3.5
1772562705.0647357,node2,89,79,-25,0,47,131.0697,0.4663,0.1,3.5
1772562711.8342636,node1,118,68,-54,0,49,130.6648,1.1547,0.0,3.5
1772562716.7172058,node2,90,79,-24,0,48,131.0613,0.0083,0.1,3.5
1772562721.280438,node1,119,68,-54,0,49,131.5851,0.9203,0.0,3.5
1772562728.9204042,node2,91,79,-24,0,48,130.7206,0.3407,0.0,3.5
1772562731.9770637,node1,120,68,-54,0,49,131.1824,0.4027,0.0,3.5
1772562741.17878,node2,92,79,-24,0,48,134.4621,3.7415,0.0,3.5
1772562742.5631678,node1,121,67,-54,0,49,133.8441,2.6617,0.0,3.5
1772562753.0818303,node1,122,68,-54,0,49,134.1298,0.2856,0.0,3.5
1772562755.1574275,node2,93,79,-24,0,48,134.1138,0.3483,0.0,3.5
1772562763.5364308,node1,123,68,-54,0,49,134.1536,0.0238,0.1,3.5
1772562769.1330023,node2,94,79,-24,0,47,135.1914,1.0777,0.0,3.5
1772562773.0381746,node1,124,68,-54,0,49,133.8539,0.2997,0.0,3.5
1772562780.3137112,node2,95,79,-24,0,48,134.7821,0.4094,0.0,3.5
1772562783.7005832,node1,125,68,-54,0,49,133.7984,0.0556,0.0,3.5
1772562792.8014982,node2,96,79,-24,0,47,133.9376,0.8445,0.0,3.5
1772562793.3218658,node1,126,68,-54,0,49,134.1066,0.3083,0.0,3.5
1772562801.5312726,node1,127,68,-54,0,49,134.2239,0.1173,0.0,3.5
1772562811.7743106,node1,128,67,-50,0,49,133.8437,0.3803,0.0,3.5
1772562818.492548,node2,98,79,-24,1,47,134.0048,0.0672,0.0,3.5
1772562820.1803782,node1,129,67,-54,0,49,133.893,0.0494,0.0,3.5
1772562829.7240334,node1,130,67,-54,0,49,134.2797,0.3867,0.0,3.5
1772562830.233008,node2,99,79,-25,0,47,134.0015,0.0033,0.0,3.5
1772562837.78219,node1,131,67,-54,0,49,134.3901,0.1104,0.0,3.5
1772562844.0693655,node2,100,79,-24,0,48,132.9708,1.0307,0.0,3.5
1772562848.3121588,node1,132,68,-54,0,49,134.0485,0.3417,0.1,3.5
1772562857.845095,node2,101,79,-24,0,49,134.135,1.1642,0.0,3.5
1772562858.655777,node1,133,68,-54,0,49,134.1233,0.0749,0.0,3.5
1772562869.0702724,node1,134,67,-54,0,49,133.9047,0.2186,0.0,3.5
1772562871.2922556,node2,102,79,-24,0,48,133.9834,0.1516,0.0,3.5
1772562879.0253072,node1,135,68,-55,0,49,134.4829,0.5782,0.1,3.5
1772562883.2797227,node2,103,79,-24,0,49,133.9381,0.0453,0.1,3.6
1772562887.9174376,node1,136,68,-55,0,49,133.8482,0.6347,0.1,3.6
1772562895.1331708,node2,104,79,-24,0,48,133.8046,0.1335,0.0,3.7
1772562898.4703147,node1,137,68,-55,0,49,133.6629,0.1853,0.0,3.6
1772562918.368541,node1,139,68,-50,1,49,134.1441,0.4811,0.0,3.5
1772562920.4988227,node2,106,79,-25,1,49,134.5124,0.7079,0.0,3.5
1772562929.0529406,node1,140,68,-54,0,49,133.8143,0.3297,0.0,3.5
1772562931.5460489,node2,107,79,-24,0,48,134.4078,0.1047,0.0,3.5
1772562939.5483942,node1,141,68,-54,0,49,135.8654,2.0511,0.0,3.5
1772562942.8086839,node2,108,79,-25,0,49,134.2831,0.1247,0.0,3.5
1772562948.386018,node1,142,69,-54,0,49,133.9078,1.9577,0.0,3.5
1772562954.934951,node2,109,79,-24,0,49,134.0992,0.1838,0.0,3.5
1772562956.4901671,node1,143,68,-54,0,49,133.0104,0.8974,0.0,3.5
1772562965.3147542,node1,144,68,-54,0,49,134.0458,1.0355,0.0,3.5
1772562966.0464742,node2,110,79,-25,0,49,133.9002,0.1991,0.0,3.5
1772562973.900716,node1,145,68,-54,0,49,134.0466,0.0007,0.0,3.5
1772562979.3772066,node2,111,79,-24,0,48,134.0046,0.1044,0.0,3.5
1772562981.979367,node1,146,68,-55,0,49,135.6905,1.6439,0.0,3.5
1772562990.1071188,node1,147,68,-54,0,49,133.3869,2.3036,0.0,3.5
1772562990.426352,node2,112,79,-25,0,49,133.9402,0.0644,0.8,3.5
1772563000.2100165,node1,148,68,-54,0,49,134.2988,0.912,0.0,3.5
1772563003.293863,node2,113,79,-25,0,49,133.8978,0.0424,0.0,3.5
1772563010.680879,node1,149,68,-55,0,49,133.8873,0.4115,0.0,3.5
1772563014.3265746,node2,114,79,-24,0,49,134.0759,0.1781,0.0,3.5
1772563018.9550455,node1,150,68,-54,0,49,134.0182,0.1309,0.0,3.5
1772563027.1530344,node1,151,68,-54,0,49,134.0566,0.0384,0.0,3.5
1772563027.9788725,node2,115,79,-25,0,48,134.165,0.0892,0.0,3.5
1772563035.8832555,node1,152,68,-54,0,49,133.4684,0.5882,0.0,3.5
1772563040.5635917,node2,116,79,-25,0,48,134.0792,0.0858,0.0,3.5
1772563044.603267,node1,153,68,-54,0,49,133.786,0.3176,0.0,3.5
1772563051.56869,node2,117,79,-25,0,49,134.2516,0.1724,0.0,3.5
1772563054.080441,node1,154,68,-54,0,49,134.0599,0.2739,0.0,3.5
1772563063.0631487,node2,118,79,-25,0,48,133.6179,0.6337,0.1,3.5
1772563064.7169716,node1,155,67,-54,0,49,133.1496,0.9103,0.0,3.5
1772563074.8485873,node1,156,68,-54,0,49,133.9922,0.8426,0.0,3.5
1772563075.8352587,node2,119,79,-24,0,49,133.8046,0.1867,0.0,3.5
1772563083.42009,node1,157,66,-54,0,49,133.7507,0.2415,0.0,3.5
1772563087.296097,node2,120,79,-24,0,48,133.5857,0.2189,0.0,3.5
1772563092.3841958,node1,158,68,-54,0,49,134.3863,0.6356,0.0,3.5
1772563099.9823256,node2,121,79,-25,0,49,132.8487,0.737,0.0,3.5
1772563102.73049,node1,159,68,-54,0,49,133.2045,1.1818,0.0,3.5
1772563111.8744137,node2,122,79,-25,0,49,133.9796,1.1308,0.1,3.5
1772563112.6878638,node1,160,68,-54,0,49,134.6424,1.4379,0.0,3.5
1772563120.8936877,node1,161,68,-55,0,49,134.2146,0.4277,0.0,3.5
1772563125.7543607,node2,123,79,-24,0,48,134.2406,0.2611,0.1,3.6
1772563129.2404962,node1,162,67,-54,0,49,134.2657,0.051,0.0,3.5
1772563137.7298567,node1,163,68,-54,0,49,133.9335,0.3321,0.0,3.5
1772563139.580341,node2,124,79,-25,0,48,134.1414,0.0992,0.0,3.5
1772563146.3618226,node1,164,68,-54,0,49,133.9245,0.0091,0.0,3.5
1772563151.9310129,node2,125,79,-25,0,48,134.15,0.0086,0.0,3.5
1772563154.5026517,node1,165,68,-54,0,49,133.9295,0.005,0.0,3.5
1772563163.2012196,node1,166,68,-54,0,49,133.7969,0.1326,0.1,3.5
1772563164.1111135,node2,126,79,-24,0,48,133.9817,0.1683,0.0,3.5
1772563173.5574863,node1,167,68,-54,0,49,134.4712,0.6742,0.1,3.5
1772563176.7342308,node2,127,79,-25,0,49,136.4765,2.4948,0.0,3.5
1772563183.3718097,node1,168,68,-54,0,49,134.5613,0.0901,0.4,4.1
1772563190.435269,node2,128,79,-25,0,48,134.0241,2.4524,2.9,4.7
1772563194.0256102,node1,169,68,-54,0,49,134.0728,0.4885,0.1,4.3
1772563203.2559004,node2,129,79,-25,0,48,134.1488,0.1247,0.0,3.8
1772563204.315753,node1,170,67,-54,0,49,133.8983,0.1745,0.0,3.8
1772563214.3247979,node1,171,68,-54,0,49,133.9865,0.0882,0.0,3.7
1772563215.9951675,node2,130,79,-24,0,49,134.0618,0.087,0.1,3.7
1772563223.3944776,node1,172,68,-54,0,49,134.1915,0.205,0.0,3.6
1772563228.2469566,node2,131,79,-25,0,48,134.1023,0.0405,0.1,3.6
1772563234.0307088,node1,173,69,-55,0,49,134.1336,0.0579,0.0,3.6
1772563241.6697345,node2,132,79,-24,0,49,133.9517,0.1507,0.1,3.6
1772563242.0980372,node1,174,68,-54,0,49,135.421,1.2875,0.0,3.6
1772563251.5543683,node1,175,68,-55,0,49,134.1434,1.2777,0.0,3.6
1772563253.9300725,node2,133,79,-24,0,49,134.5944,0.6428,0.0,3.6
1772563260.2582881,node1,176,68,-54,0,49,134.1045,0.0389,0.0,3.6
1772563267.323124,node2,134,79,-24,0,49,133.2967,1.2977,0.0,3.6
1772563269.92845,node1,177,68,-54,0,49,133.9242,0.1802,0.1,3.6
1772563278.3622084,node2,135,79,-25,0,49,133.9512,0.6545,0.0,3.6
1772563280.6510184,node1,178,68,-55,0,49,134.073,0.1488,0.0,3.6
1772563290.4083257,node1,179,67,-54,0,49,133.379,0.694,0.1,3.6
1772563291.2948017,node2,136,79,-24,0,49,133.96,0.0088,0.0,3.6
1772563299.603025,node1,180,68,-54,0,49,133.873,0.494,0.0,3.6
1772563304.7300508,node2,137,79,-25,0,49,133.9405,0.0196,0.0,3.6
1772563308.118555,node1,181,68,-54,0,49,134.66,0.787,0.1,3.6
1772563316.95753,node1,182,69,-54,0,49,133.9011,0.7589,0.0,3.6
1772563327.1616275,node1,183,68,-54,0,49,134.3627,0.4616,0.0,3.6
1772563330.1366053,node2,139,79,-25,1,49,134.5489,0.6084,0.1,3.6
1772563337.7967918,node1,184,68,-54,0,49,134.1815,0.1812,0.0,3.6
1772563342.9932165,node2,140,79,-25,0,48,133.8894,0.6595,0.0,3.6
1772563347.3808246,node1,185,68,-54,0,49,134.0408,0.1407,0.0,3.5
1772563355.0830836,node2,141,79,-25,0,49,133.9154,0.026,0.0,3.5
1772563357.1178114,node1,186,67,-54,0,49,135.1411,1.1003,0.1,3.5
1772563367.3584447,node1,187,67,-54,0,49,134.0973,1.0438,0.1,3.7
1772563368.7176707,node2,142,79,-24,0,49,134.2561,0.3407,0.0,3.6
1772563376.545745,node1,188,68,-55,0,49,134.0382,0.0591,0.0,3.6
1772563380.5727887,node2,143,79,-24,0,49,134.1443,0.1118,0.1,3.6
1772563387.309488,node1,189,67,-54,0,49,134.4965,0.4582,0.0,3.6
1772563393.913477,node2,144,79,-25,0,48,133.2111,0.9332,0.0,3.5
1772563395.309072,node1,190,67,-54,0,49,133.9345,0.562,0.0,3.5
1772563403.586318,node1,191,67,-54,0,49,134.0601,0.1256,0.0,3.5
1772563407.7906148,node2,145,79,-24,0,48,133.9591,0.7479,0.0,3.5
1772563412.1289294,node1,192,68,-55,0,49,134.0511,0.0091,0.0,3.5
1772563420.660478,node1,193,68,-54,0,49,134.9468,0.8957,0.1,3.5
1772563421.5462637,node2,146,79,-24,0,48,134.166,0.2069,0.0,3.6
1772563428.9755254,node1,194,68,-54,0,49,133.9703,0.9766,0.0,3.6
1772563434.6938949,node2,147,79,-25,0,48,132.499,1.667,0.0,3.5
1772563437.8622108,node1,195,67,-55,0,49,133.9338,0.0365,0.0,3.5
1772563445.8603952,node1,196,67,-54,0,49,133.1172,0.8166,0.0,3.5
1772563447.381938,node2,148,79,-24,0,49,134.0251,1.5261,0.0,3.5
1772563456.7004845,node1,197,68,-54,0,49,139.77,6.6528,0.0,3.5
1772563461.1407495,node2,149,79,-25,0,48,133.4543,0.5708,0.0,3.6
1772563465.7948952,node1,198,68,-54,0,49,134.0215,5.7485,0.0,3.5
1772563474.5379548,node2,150,79,-25,0,48,133.1453,0.309,0.1,3.5
1772563476.4358435,node1,199,68,-54,0,49,134.1233,0.1018,0.0,3.5
1772563494.611251,node1,201,67,-50,1,49,134.9499,0.8266,0.0,3.5
1772563497.5298533,node2,152,79,-24,1,49,134.0756,0.9303,0.1,3.5
1772563503.9837291,node1,202,68,-55,0,49,134.1946,0.7553,0.0,3.6
1772563510.4131029,node2,153,79,-24,0,49,133.9006,0.175,0.0,3.6
1772563513.0071235,node1,203,69,-54,0,49,133.6687,0.526,0.0,3.6
1772563521.3877413,node1,204,68,-54,0,49,133.9669,0.2983,0.1,3.6
1772563522.3488567,node2,154,79,-24,0,48,134.5754,0.6747,0.0,3.6
1772563531.622745,node1,205,68,-55,0,49,240.5,106.5331,0.0,3.6
1772563535.795332,node2,155,79,-25,0,48,134.0797,0.4957,0.0,3.5
